symbol,name,lastsale,netchange,pctchange,marketCap,url,yahoo_symbol
LE,"Lands' End, Inc. Common Stock",$11.60,-0.20,-1.695%,"356,594,057",/market-activity/stocks/le,LE
LEDS,SemiLEDS Corporation Common Stock,$3.01,0.56,22.857%,"24,902,943",/market-activity/stocks/leds,LEDS
LEE,"Lee Enterprises, Incorporated Common Stock",$7.86,-0.10,-1.256%,"174,727,297",/market-activity/stocks/lee,LEE
LEGH,Legacy Housing Corporation Common Stock (TX),$26.79,-0.48,-1.76%,"637,109,091",/market-activity/stocks/legh,LEGH
LENZ,"LENZ Therapeutics, Inc. Common Stock",$5.18,0.30,6.148%,"162,415,761",/market-activity/stocks/lenz,LENZ
LESL,"Leslie's, Inc. Common Stock",$2.59,-0.17,-6.159%,"24,240,970",/market-activity/stocks/lesl,LESL
LEXX,Lexaria Bioscience Corp. Common Stock,$0.6361,0.0767,13.711%,"15,767,294",/market-activity/stocks/lexx,LEXX
LFAC,Leapfrog Acquisition Corporation Class A Ordinary Shares,$10.01,UNCH,--,NA,/market-activity/stocks/lfac,LFAC
LFCR,"Lifecore Biomedical, Inc. Common Stock",$4.68,-0.27,-5.455%,"175,544,025",/market-activity/stocks/lfcr,LFCR
LFMD,"LifeMD, Inc. Common Stock",$4.15,-0.35,-7.778%,"200,704,417",/market-activity/stocks/lfmd,LFMD
LFST,"LifeStance Health Group, Inc. Common Stock",$11.58,0.29,2.569%,"4,491,122,723",/market-activity/stocks/lfst,LFST
LFTO,"Liftoff Mobile, Inc. Common Stock",$22.61,-0.05,-0.221%,"3,898,268,534",/market-activity/stocks/lfto,LFTO
LFUS,"Littelfuse, Inc. Common Stock",$397.75,-4.26,-1.06%,"10,058,661,566",/market-activity/stocks/lfus,LFUS
LFVN,Lifevantage Corporation Common Stock (Delaware),$6.20,0.02,0.324%,"78,218,096",/market-activity/stocks/lfvn,LFVN
LFWD,Lifeward Ltd. Ordinary Shares,$7.91,0.07,0.893%,"22,261,975",/market-activity/stocks/lfwd,LFWD
LGCL,Lucas GC Limited Ordinary Shares,$1.17,-0.10,-7.874%,"50,064,773",/market-activity/stocks/lgcl,LGCL
LGIH,"LGI Homes, Inc. Common Stock",$58.48,-2.56,-4.194%,"1,358,623,676",/market-activity/stocks/lgih,LGIH
LGN,Legence Corp. Class A Common stock,$68.24,-0.89,-1.287%,"7,372,508,480",/market-activity/stocks/lgn,LGN
LGND,Ligand Pharmaceuticals Incorporated Common Stock,$303.39,6.94,2.341%,"6,080,257,497",/market-activity/stocks/lgnd,LGND
LGVN,Longeveron Inc. Class A Common Stock,$0.622,0.0086,1.402%,"19,653,926",/market-activity/stocks/lgvn,LGVN
LHAI,Linkhome Holdings Inc. Common stock,$1.02,-0.05,-4.673%,"16,554,600",/market-activity/stocks/lhai,LHAI
LHSW,Lianhe Sowell International Group Ltd Class A Ordinary Shares,$2.28,-0.07,-2.979%,"7,837,500",/market-activity/stocks/lhsw,LHSW
LICN,Lichen International Limited Class A Ordinary Shares,$1.35,0.03,2.273%,"22,189,714",/market-activity/stocks/licn,LICN
LIDR,"AEye, Inc. Class A Common Stock",$1.22,0.01,0.826%,"56,504,080",/market-activity/stocks/lidr,LIDR
LIEN,"Chicago Atlantic BDC, Inc. Common Stock",$9.73,-0.12,-1.218%,"222,044,341",/market-activity/stocks/lien,LIEN
LIF,"Life360, Inc. Common Stock",$53.79,-1.38,-2.501%,"4,358,694,659",/market-activity/stocks/lif,LIF
LIFE,Ethos Technologies Inc. Class A Common Stock,$18.65,0.15,0.811%,"1,174,842,986",/market-activity/stocks/life,LIFE
LILA,Liberty Latin America Ltd. Class A Common Stock,$7.34,-0.15,-2.003%,"1,626,103,439",/market-activity/stocks/lila,LILA
LILAK,Liberty Latin America Ltd. Class C Common Stock,$7.33,-0.13,-1.743%,"1,623,888,039",/market-activity/stocks/lilak,LILAK
LIME,"Neutron Holdings, Inc. Common Stock",$26.21,-0.10,-0.38%,"1,678,119,783",/market-activity/stocks/lime,LIME
LIMN,"Liminatus Pharma, Inc. Class A Common Stock",$0.123,-0.0247,-16.723%,"8,260,725",/market-activity/stocks/limn,LIMN
LIN,Linde plc Ordinary Shares,$513.22,-7.52,-1.444%,"237,415,335,406",/market-activity/stocks/lin,LIN
LINC,Lincoln Educational Services Corporation Common Stock,$42.95,-1.115,-2.53%,"1,362,405,268",/market-activity/stocks/linc,LINC
LIND,Lindblad Expeditions Holdings Inc. Common Stock,$27.67,0.165,0.60%,"1,814,358,369",/market-activity/stocks/lind,LIND
LINE,"Lineage, Inc. Common Stock",$44.59,0.32,0.723%,"10,151,999,935",/market-activity/stocks/line,LINE
LINK,"Interlink Electronics, Inc. Common Stock",$4.65,-0.01,-0.215%,"73,237,533",/market-activity/stocks/link,LINK
LIQT,"LiqTech International, Inc. Common Stock",$0.689,0.0078,1.145%,"6,854,062",/market-activity/stocks/liqt,LIQT
LITE,Lumentum Holdings Inc. Common Stock,$732.82,26.59,3.765%,"57,013,396,000",/market-activity/stocks/lite,LITE
LITS,"Lite Strategy, Inc. Common Stock",$0.9866,0.0164,1.69%,"33,569,262",/market-activity/stocks/lits,LITS
LIVE,Live Ventures Incorporated Common Stock,$11.2002,0.4702,4.382%,"34,403,162",/market-activity/stocks/live,LIVE
LIVN,LivaNova PLC Ordinary Shares,$80.70,-1.09,-1.333%,"4,433,136,517",/market-activity/stocks/livn,LIVN
LKFN,Lakeland Financial Corporation Common Stock,$62.68,-0.93,-1.462%,"1,561,583,570",/market-activity/stocks/lkfn,LKFN
LKQ,LKQ Corporation Common Stock,$25.38,-0.63,-2.422%,"6,466,591,392",/market-activity/stocks/lkq,LKQ
LKSP,Lake Superior Acquisition Corp. Class A Ordinary Shares,$10.16,UNCH,--,NA,/market-activity/stocks/lksp,LKSP
LLYVA,"Liberty Live Holdings, Inc. Series A Liberty Live Group Common Stock",$98.78,0.92,0.94%,"9,088,197,497",/market-activity/stocks/llyva,LLYVA
LLYVK,"Liberty Live Holdings, Inc. Series C Liberty Live Group Common Stock",$102.665,0.965,0.949%,"9,445,634,703",/market-activity/stocks/llyvk,LLYVK
LMAT,"LeMaitre Vascular, Inc. Common Stock",$101.63,-1.40,-1.359%,"2,322,320,605",/market-activity/stocks/lmat,LMAT
LMB,"Limbach Holdings, Inc. Common Stock",$72.75,-4.17,-5.421%,"867,257,624",/market-activity/stocks/lmb,LMB
LMNR,Limoneira Co Common Stock,$13.53,-0.47,-3.357%,"245,326,055",/market-activity/stocks/lmnr,LMNR
LMRI,"Lumexa Imaging Holdings, Inc. Common Stock",$11.14,-0.06,-0.536%,"1,070,339,388",/market-activity/stocks/lmri,LMRI
LNAI,Lunai Bioworks Inc. Common Stock,$2.82,-0.06,-2.083%,"12,785,570",/market-activity/stocks/lnai,LNAI
LNKS,Linkers Industries Limited Class A Ordinary Shares,$1.40,-0.05,-3.448%,"2,249,258",/market-activity/stocks/lnks,LNKS
LNSR,"LENSAR, Inc. Common Stock",$5.80,0.13,2.293%,"71,233,170",/market-activity/stocks/lnsr,LNSR
LNT,Alliant Energy Corporation Common Stock,$74.82,-0.93,-1.228%,"19,324,287,908",/market-activity/stocks/lnt,LNT
LNTH,"Lantheus Holdings, Inc. Common Stock",$107.59,2.485,2.364%,"7,004,763,362",/market-activity/stocks/lnth,LNTH
LNZA,"LanzaTech Global, Inc. Common Stock",$5.57,0.03,0.542%,"56,196,638",/market-activity/stocks/lnza,LNZA
LOBO,LOBO TECHNOLOGIES LTD. Class A Ordinary Shares,$0.689,0.03,4.552%,"9,537,095",/market-activity/stocks/lobo,LOBO
LOCO,"El Pollo Loco Holdings, Inc. Common Stock",$16.59,0.04,0.242%,"505,253,394",/market-activity/stocks/loco,LOCO
LOGI,Logitech International S.A. Ordinary Shares,$102.83,2.54,2.533%,"14,762,917,590",/market-activity/stocks/logi,LOGI
LONA,"LeonaBio, Inc. Common Stock",$7.22,-0.59,-7.554%,"67,821,171",/market-activity/stocks/lona,LONA
LOOP,"Loop Industries, Inc. Common Stock",$0.7899,-0.0101,-1.263%,"38,215,655",/market-activity/stocks/loop,LOOP
LOPE,"Grand Canyon Education, Inc. Common Stock",$140.44,-2.72,-1.90%,"3,723,667,730",/market-activity/stocks/lope,LOPE
LOVE,The Lovesac Company Common Stock,$18.205,-0.495,-2.647%,"266,492,400",/market-activity/stocks/love,LOVE
LPAA,Launch One Acquisition Corp. Class A Ordinary shares,$10.88,-0.025,-0.229%,NA,/market-activity/stocks/lpaa,LPAA
LPBB,Launch Two Acquisition Corp. Class A Ordinary Shares,$10.74,UNCH,--,NA,/market-activity/stocks/lpbb,LPBB
LPCN,Lipocine Inc. Common Stock,$2.23,-0.06,-2.62%,"18,384,684",/market-activity/stocks/lpcn,LPCN
LPLA,LPL Financial Holdings Inc. Common Stock,$324.90,-5.87,-1.775%,"25,986,431,539",/market-activity/stocks/lpla,LPLA
LPRO,Open Lending Corporation Common Stock,$3.14,UNCH,--,"371,201,637",/market-activity/stocks/lpro,LPRO
LPSN,"LivePerson, Inc. Common Stock",$1.68,-0.04,-2.326%,"20,455,725",/market-activity/stocks/lpsn,LPSN
LPTH,"LightPath Technologies, Inc. Class A Common Stock",$10.46,-0.07,-0.665%,"656,777,197",/market-activity/stocks/lpth,LPTH
LQDA,Liquidia Corporation Common Stock,$79.94,4.67,6.204%,"7,108,912,234",/market-activity/stocks/lqda,LQDA
LQDT,"Liquidity Services, Inc. Common Stock",$39.52,-1.50,-3.657%,"1,232,282,249",/market-activity/stocks/lqdt,LQDT
LRCX,Lam Research Corporation Common Stock,$313.30,-7.66,-2.387%,"391,803,894,300",/market-activity/stocks/lrcx,LRCX
LRHC,La Rosa Holdings Corp. Common Stock,$1.08,-0.03,-2.703%,"1,745,367",/market-activity/stocks/lrhc,LRHC
LRMR,"Larimar Therapeutics, Inc. Common Stock",$3.70,0.03,0.817%,"384,366,867",/market-activity/stocks/lrmr,LRMR
LSAK,"Lesaka Technologies, Inc. Common Stock",$4.77,-0.03,-0.625%,"409,250,707",/market-activity/stocks/lsak,LSAK
LSBK,"Lake Shore Bancorp, Inc. Common Stock",$17.16,-0.04,-0.233%,"134,925,476",/market-activity/stocks/lsbk,LSBK
LSCC,Lattice Semiconductor Corporation Common Stock,$125.23,0.73,0.586%,"17,157,493,932",/market-activity/stocks/lscc,LSCC
LSE,"Leishen Energy Holding Co., Ltd. Class A Ordinary Shares",$4.3999,-0.20,-4.348%,"74,908,298",/market-activity/stocks/lse,LSE
LSH,Lakeside Holding Limited Common Stock,$0.3579,-0.0026,-0.721%,"12,321,623",/market-activity/stocks/lsh,LSH
LSTA,"Lisata Therapeutics, Inc. Common Stock",$3.595,0.095,2.714%,"32,737,476",/market-activity/stocks/lsta,LSTA
LSTR,"Landstar System, Inc. Common Stock",$211.56,-0.29,-0.137%,"7,177,852,108",/market-activity/stocks/lstr,LSTR
LTBR,Lightbridge Corporation Common Stock,$7.28,0.08,1.111%,"255,870,604",/market-activity/stocks/ltbr,LTBR
LTRN,Lantern Pharma Inc. Common Stock,$2.87,-0.04,-1.375%,"36,617,963",/market-activity/stocks/ltrn,LTRN
LTRX,"Lantronix, Inc. Common Stock",$5.19,-0.22,-4.067%,"206,649,867",/market-activity/stocks/ltrx,LTRX
LUCD,Lucid Diagnostics Inc. Common Stock,$0.9502,-0.0648,-6.384%,"192,954,057",/market-activity/stocks/lucd,LUCD
LUCY,"Innovative Eyewear, Inc. Common Stock",$0.804,-0.0635,-7.32%,"5,148,597",/market-activity/stocks/lucy,LUCY
LULU,lululemon athletica inc. Common Stock,$116.33,-2.46,-2.071%,"12,614,587,538",/market-activity/stocks/lulu,LULU
LUNG,Pulmonx Corporation Common Stock,$1.40,-0.05,-3.448%,"59,132,084",/market-activity/stocks/lung,LUNG
LUNR,"Intuitive Machines, Inc. Class A Common Stock",$13.52,0.08,0.595%,"2,934,123,230",/market-activity/stocks/lunr,LUNR
LVLU,"Lulu's Fashion Lounge Holdings, Inc. Common Stock",$12.5624,2.3624,23.161%,"35,983,801",/market-activity/stocks/lvlu,LVLU
LVO,"LiveOne, Inc. Common Stock",$5.29,0.43,8.848%,"71,741,763",/market-activity/stocks/lvo,LVO
LWAC,LightWave Acquisition Corp. Class A Ordinary Shares,$10.25,UNCH,--,NA,/market-activity/stocks/lwac,LWAC
LWAY,"Lifeway Foods, Inc. Common Stock",$31.95,-0.14,-0.436%,"488,256,322",/market-activity/stocks/lway,LWAY
LWLG,"Lightwave Logic, Inc. Common Stock",$6.23,-0.06,-0.954%,"960,197,766",/market-activity/stocks/lwlg,LWLG
LXEO,"Lexeo Therapeutics, Inc. Common Stock",$4.69,0.13,2.851%,"368,266,463",/market-activity/stocks/lxeo,LXEO
LXRX,"Lexicon Pharmaceuticals, Inc. Common Stock",$2.39,0.15,6.696%,"1,061,629,372",/market-activity/stocks/lxrx,LXRX
LYEL,"Lyell Immunopharma, Inc. Common Stock",$13.32,-0.57,-4.104%,"326,398,049",/market-activity/stocks/lyel,LYEL
LYFT,"Lyft, Inc. Class A Common Stock",$15.52,-0.46,-2.879%,"5,892,672,897",/market-activity/stocks/lyft,LYFT
LYTS,LSI Industries Inc. Common Stock,$23.93,-0.37,-1.523%,"878,527,828",/market-activity/stocks/lyts,LYTS
LZ,"LegalZoom.com, Inc. Common Stock",$7.72,-0.16,-2.03%,"1,325,120,738",/market-activity/stocks/lz,LZ
LZMH,LZ Technology Holdings Limited Class B Ordinary Shares,$1.23,0.025,2.075%,"11,043,555",/market-activity/stocks/lzmh,LZMH
MAAS,Maase Inc. Class A Ordinary Shares,$19.76,-1.19,-5.68%,"8,737,389,421",/market-activity/stocks/maas,MAAS
MACI,Melar Acquisition Corp. I Class A Ordinary Shares,$10.90,-0.05,-0.457%,NA,/market-activity/stocks/maci,MACI
MAKO,Mako Mining Corp Common Stock,$6.85,-0.09,-1.297%,"599,817,832",/market-activity/stocks/mako,MAKO
MAMA,"Mama's Creations, Inc. Common Stock",$17.20,0.11,0.644%,"704,197,842",/market-activity/stocks/mama,MAMA
MAMO,Massimo Group Common Stock,$0.95,-0.028,-2.863%,"39,558,903",/market-activity/stocks/mamo,MAMO
MANH,"Manhattan Associates, Inc. Common Stock",$163.19,0.06,0.037%,"9,655,071,400",/market-activity/stocks/manh,MANH
MAR,Marriott International Class A Common Stock,$366.24,-4.90,-1.32%,"96,573,321,288",/market-activity/stocks/mar,MAR
MARA,"MARA Holdings, Inc. Common Stock",$10.69,-0.73,-6.392%,"4,075,781,677",/market-activity/stocks/mara,MARA
MASK,3 E Network Technology Group Ltd Class A Ordinary Shares,$1.64,-0.06,-3.529%,"5,305,262",/market-activity/stocks/mask,MASK
MASS,908 Devices Inc. Common Stock,$7.35,-0.06,-0.81%,"277,930,114",/market-activity/stocks/mass,MASS
MAT,"Mattel, Inc. Common Stock",$14.30,-0.35,-2.389%,"4,155,580,000",/market-activity/stocks/mat,MAT
MATH,Metalpha Technology Holding Limited Ordinary Shares,$0.90,-0.035,-3.743%,"42,401,912",/market-activity/stocks/math,MATH
MATW,Matthews International Corporation Class A Common Stock,$27.46,-0.49,-1.753%,"856,818,947",/market-activity/stocks/matw,MATW
MAYS,"J. W. Mays, Inc. Common Stock",$38.00,UNCH,--,"76,599,640",/market-activity/stocks/mays,MAYS
MAZE,"Maze Therapeutics, Inc. Common Stock",$28.12,0.955,3.516%,"1,556,308,739",/market-activity/stocks/maze,MAZE
MB,MasterBeef Group Ordinary Shares,$4.01,UNCH,--,"68,791,550",/market-activity/stocks/mb,MB
MBAV,M3-Brigade Acquisition V Corp. Class A Ordinary shares,$10.875,UNCH,--,NA,/market-activity/stocks/mbav,MBAV
MBBC,"Marathon Bancorp, Inc. Common Stock",$15.00,-0.0001,-0.001%,"44,261,190",/market-activity/stocks/mbbc,MBBC
MBIN,Merchants Bancorp Common Stock,$49.71,-0.60,-1.193%,"2,283,449,132",/market-activity/stocks/mbin,MBIN
MBIO,"Mustang Bio, Inc. Common Stock",$0.6282,-0.0163,-2.529%,"4,229,118",/market-activity/stocks/mbio,MBIO
MBLY,Mobileye Global Inc. Class A Common Stock,$9.22,0.25,2.787%,"7,764,956,220",/market-activity/stocks/mbly,MBLY
MBOT,Microbot Medical Inc. Common Stock,$1.75,-0.04,-2.235%,"117,538,402",/market-activity/stocks/mbot,MBOT
MBRX,"Moleculin Biotech, Inc. Common Stock",$2.10,-0.07,-3.226%,"11,206,335",/market-activity/stocks/mbrx,MBRX
MBUU,"Malibu Boats, Inc. Class A Common Stock",$28.17,-0.76,-2.627%,"553,175,783",/market-activity/stocks/mbuu,MBUU
MBVI,M3-Brigade Acquisition VI Corp. Class A Ordinary Shares,$10.18,UNCH,--,NA,/market-activity/stocks/mbvi,MBVI
MBWM,Mercantile Bank Corporation Common Stock,$57.80,-0.95,-1.617%,"998,458,875",/market-activity/stocks/mbwm,MBWM
MBX,"MBX Biosciences, Inc. Common Stock",$62.92,4.60,7.888%,"2,994,836,965",/market-activity/stocks/mbx,MBX
MCAH,Mountain Crest Acquisition 6 Corp. Ordinary Shares,$9.94,UNCH,--,NA,/market-activity/stocks/mcah,MCAH
MCBS,"MetroCity Bankshares, Inc. Common Stock",$36.38,-0.69,-1.861%,"1,042,652,328",/market-activity/stocks/mcbs,MCBS
MCFT,"MasterCraft Boat Holdings, Inc. Common Stock",$24.98,-0.23,-0.912%,"406,671,652",/market-activity/stocks/mcft,MCFT
MCHB,Mechanics Bancorp Class A Common Stock,$16.28,-0.36,-2.163%,"3,604,409,582",/market-activity/stocks/mchb,MCHB
MCHP,Microchip Technology Incorporated Common Stock,$80.96,-0.72,-0.881%,"43,961,957,635",/market-activity/stocks/mchp,MCHP
MCHX,"Marchex, Inc. Class B Common Stock",$1.80,-0.05,-2.703%,"79,745,038",/market-activity/stocks/mchx,MCHX
MCRB,"Seres Therapeutics, Inc. Common Stock",$5.33,0.15,2.896%,"51,615,368",/market-activity/stocks/mcrb,MCRB
MCRI,"Monarch Casino & Resort, Inc. Common Stock",$123.03,-3.22,-2.55%,"2,183,722,953",/market-activity/stocks/mcri,MCRI
MDAI,"Spectral AI, Inc. Class A Common Stock",$1.67,0.02,1.212%,"53,146,055",/market-activity/stocks/mdai,MDAI
MDB,"MongoDB, Inc. Class A Common Stock",$312.33,-16.27,-4.951%,"25,121,303,760",/market-activity/stocks/mdb,MDB
MDCX,Medicus Pharma Ltd. Common Stock  ,$0.3758,-0.0302,-7.438%,"20,730,806",/market-activity/stocks/mdcx,MDCX
MDGL,"Madrigal Pharmaceuticals, Inc. Common Stock",$553.48,7.95,1.457%,"12,760,846,143",/market-activity/stocks/mdgl,MDGL
MDIA,Mediaco Holding Inc. Class A Common Stock ,$1.01,-0.02,-1.942%,"83,147,481",/market-activity/stocks/mdia,MDIA
MDLN,Medline Inc. Class A Common Stock,$39.79,-1.32,-3.211%,"52,271,652,046",/market-activity/stocks/mdln,MDLN
MDLZ,"Mondelez International, Inc. Class A Common Stock",$61.00,-0.42,-0.684%,"78,302,635,726",/market-activity/stocks/mdlz,MDLZ
MDRR,"Medalist Diversified, Inc. Common Stock",$11.605,UNCH,--,"18,898,743",/market-activity/stocks/mdrr,MDRR
MDWD,MediWound Ltd. Ordinary Shares,$14.61,UNCH,--,"187,675,151",/market-activity/stocks/mdwd,MDWD
MDXG,"MiMedx Group, Inc Common Stock",$4.30,-0.13,-2.935%,"640,466,643",/market-activity/stocks/mdxg,MDXG
MDXH,MDxHealth SA Ordinary Shares,$0.4228,-0.0028,-0.658%,"21,716,919",/market-activity/stocks/mdxh,MDXH
MEDP,"Medpace Holdings, Inc. Common Stock",$537.73,-0.19,-0.035%,"15,357,401,566",/market-activity/stocks/medp,MEDP
MEGL,Magic Empire Global Limited Class A Ordinary Shares,$1.165,0.005,0.431%,"5,899,618",/market-activity/stocks/megl,MEGL
MELI,"MercadoLibre, Inc. Common Stock","$1,813.91",-43.51,-2.342%,"91,960,125,402",/market-activity/stocks/meli,MELI
MENS,Jyong Biotech Ltd. Ordinary Shares,$2.26,-0.04,-1.739%,"171,822,527",/market-activity/stocks/mens,MENS
MEOH,Methanex Corporation Common Stock,$54.81,1.63,3.065%,"4,240,335,255",/market-activity/stocks/meoh,MEOH
MERC,Mercer International Inc. Common Stock,$0.6568,-0.013,-1.941%,"43,994,110",/market-activity/stocks/merc,MERC
MESH,Meshflow Acquisition Corp. Class A Ordinary Shares,$10.01,UNCH,--,NA,/market-activity/stocks/mesh,MESH
META,"Meta Platforms, Inc. Class A Common Stock",$646.01,-18.53,-2.788%,"1,639,846,838,617",/market-activity/stocks/meta,META
METC,"Ramaco Resources, Inc. Class A Common Stock",$11.66,-0.44,-3.636%,"774,967,232",/market-activity/stocks/metc,METC
METCB,"Ramaco Resources, Inc. Class B Common Stock",$8.00,-0.32,-3.846%,"531,709,936",/market-activity/stocks/metcb,METCB
MEVO,M Evo Global Acquisition Corp II Class A Ordinary Shares,$9.95,UNCH,--,NA,/market-activity/stocks/mevo,MEVO
MFI,mF International Limited Class A Ordinary Shares,$8.30,UNCH,--,"416,464,826",/market-activity/stocks/mfi,MFI
MFIC,MidCap Financial Investment Corporation Common Stock,$9.78,-0.19,-1.906%,"805,604,302",/market-activity/stocks/mfic,MFIC
MFIN,Medallion Financial Corp. Common Stock,$9.95,-0.28,-2.737%,"229,971,007",/market-activity/stocks/mfin,MFIN
MFP,"Midera Food Processing, Inc. Common Stock",$41.87,-2.81,-6.289%,"1,892,942,700",/market-activity/stocks/mfp,MFP
MGIH,Millennium Group International Holdings Limited Ordinary Shares,$1.54,-0.05,-3.145%,"17,325,000",/market-activity/stocks/mgih,MGIH
MGN,Megan Holdings Limited Class A Ordinary Shares,$0.103,-0.0032,-3.013%,"1,673,750",/market-activity/stocks/mgn,MGN
MGNI,"Magnite, Inc. Common Stock",$19.00,-0.91,-4.571%,"2,721,085,057",/market-activity/stocks/mgni,MGNI
MGNX,"MacroGenics, Inc. Common Stock",$4.49,0.37,8.981%,"285,398,422",/market-activity/stocks/mgnx,MGNX
MGRC,McGrath RentCorp Common Stock,$118.27,-2.255,-1.871%,"2,904,920,538",/market-activity/stocks/mgrc,MGRC
MGRT,Mega Fortune Company Limited Ordinary Shares,$83.99,7.00,9.092%,"1,154,862,500",/market-activity/stocks/mgrt,MGRT
MGRX,"Mangoceuticals, Inc. Common Stock",$0.4118,0.0235,6.052%,"7,069,544",/market-activity/stocks/mgrx,MGRX
MGTX,MeiraGTx Holdings plc Ordinary Shares,$12.44,0.11,0.892%,"1,152,062,379",/market-activity/stocks/mgtx,MGTX
MGX,"Metagenomi Therapeutics, Inc. Common Stock",$1.24,UNCH,--,"46,682,104",/market-activity/stocks/mgx,MGX
MGYR,"Magyar Bancorp, Inc. Common Stock",$17.55,0.01,0.057%,"113,420,894",/market-activity/stocks/mgyr,MGYR
MIDD,Middleby Corporation (The) Common Stock,$133.22,-5.09,-3.68%,"6,023,475,157",/market-activity/stocks/midd,MIDD
MIMI,Mint Incorporation Limited Class A Ordinary Shares,$2.46,-0.05,-1.992%,"17,376,225",/market-activity/stocks/mimi,MIMI
MIND,"MIND Technology, Inc. Common Stock (DE)",$5.17,-0.13,-2.453%,"46,990,414",/market-activity/stocks/mind,MIND
MIRA,"MIRA Pharmaceuticals, Inc. Common Stock",$0.9599,0.0262,2.806%,"40,337,001",/market-activity/stocks/mira,MIRA
MIRM,"Mirum Pharmaceuticals, Inc. Common Stock",$118.86,1.50,1.278%,"7,248,228,641",/market-activity/stocks/mirm,MIRM
MITK,"Mitek Systems, Inc. Common Stock",$18.97,-0.28,-1.455%,"856,663,403",/market-activity/stocks/mitk,MITK
MKLY,McKinley Acquisition Corporation Class A Ordinary Shares,$10.19,UNCH,--,NA,/market-activity/stocks/mkly,MKLY
MKSI,MKS Inc. Common Stock,$324.69,-7.31,-2.202%,"21,930,903,245",/market-activity/stocks/mksi,MKSI
MKTW,"MarketWise, Inc. Class A Common Stock",$20.11,-0.60,-2.897%,"314,229,891",/market-activity/stocks/mktw,MKTW
MKTX,"MarketAxess Holdings, Inc. Common Stock",$113.80,-1.70,-1.472%,"4,044,389,751",/market-activity/stocks/mktx,MKTX
MKZR,"MacKenzie Realty Capital, Inc. Common Stock",$1.67,-0.01,-0.595%,"3,283,888",/market-activity/stocks/mkzr,MKZR
MLAA,Mountain Lake Acquisition Corp. II Class A Ordinary Shares,$9.94,-0.01,-0.101%,NA,/market-activity/stocks/mlaa,MLAA
MLAB,"Mesa Laboratories, Inc. Common Stock",$97.94,-1.50,-1.508%,"541,111,742",/market-activity/stocks/mlab,MLAB
MLCI,Mount Logan Capital Inc. Common Stock,$3.33,-0.05,-1.479%,"37,258,597",/market-activity/stocks/mlci,MLCI
