symbol,source,band_lo,band_hi,stop_pct,sma_n,entry_lag,hard_stop_days,stop_intraday,cost_bps,mode,n_trades,initial_capital,final_equity,total_pnl,win_rate_pct,avg_return_pct,avg_win_pct,avg_loss_pct,payoff_ratio,profit_factor,max_drawdown_pct,avg_days_held,max_win_pct,max_loss_pct,gross_profit,gross_loss
ADUR,data/nasdaq_10y/ADUR.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,10,10000,12432.15,2432.15,20.0,2.666,22.723,-2.348,9.679,2.246,-10.36,2.7,27.597,-4.078,4384.64,1952.54
ADUR,data/nasdaq_10y/ADUR.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,10,10000,12666.45,2666.45,20.0,2.666,22.723,-2.348,9.679,2.42,-11.0,2.7,27.597,-4.078,4544.49,1878.04
ADUS,data/nasdaq_10y/ADUS.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,54,10000,12094.21,2094.21,33.33,0.432,5.108,-1.905,2.681,1.227,-34.19,4.28,14.007,-5.05,11307.91,9213.64
ADUS,data/nasdaq_10y/ADUS.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,54,10000,12335.06,2335.06,33.33,0.432,5.108,-1.905,2.681,1.34,-26.5,4.28,14.007,-5.05,9194.26,6859.2
ADV,data/nasdaq_10y/ADV.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,34,10000,6879.17,-3120.83,11.76,-0.957,10.299,-2.457,4.191,0.461,-37.95,2.09,26.144,-13.136,2674.27,5795.17
ADV,data/nasdaq_10y/ADV.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,34,10000,6747.79,-3252.21,11.76,-0.957,10.299,-2.457,4.191,0.559,-47.63,2.09,26.144,-13.136,4119.48,7371.69
ADVB,data/nasdaq_10y/ADVB.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,4,10000,8613.41,-1386.59,0.0,-3.645,,-3.645,,0.0,-12.11,1.0,-2.0,-6.442,0.0,1386.6
ADVB,data/nasdaq_10y/ADVB.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,4,10000,8541.89,-1458.11,0.0,-3.645,,-3.645,,0.0,-12.84,1.0,-2.0,-6.442,0.0,1458.11
AEBI,data/nasdaq_10y/AEBI.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,10,10000,9800.08,-199.92,10.0,-0.046,17.503,-1.996,8.768,0.883,-11.49,2.4,17.503,-2.249,1514.35,1714.35
AEBI,data/nasdaq_10y/AEBI.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,10,10000,9953.6,-46.4,10.0,-0.046,17.503,-1.996,8.768,0.974,-12.36,2.4,17.503,-2.249,1750.25,1796.65
AEHL,data/nasdaq_10y/AEHL.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,24,10000,5300.34,-4699.66,4.17,-2.567,7.229,-2.992,2.416,0.085,-45.82,1.54,7.229,-10.811,438.29,5137.89
AEHL,data/nasdaq_10y/AEHL.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,24,10000,3840.29,-6159.71,4.17,-2.567,7.229,-2.992,2.416,0.105,-60.74,1.54,7.229,-10.811,722.89,6882.6
AEHR,data/nasdaq_10y/AEHR.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,52,10000,7819.99,-2180.01,15.38,-0.372,9.127,-2.099,4.348,0.719,-30.69,1.94,17.778,-3.891,5590.9,7771.05
AEHR,data/nasdaq_10y/AEHR.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,52,10000,8064.27,-1935.73,15.38,-0.372,9.127,-2.099,4.348,0.79,-36.32,1.94,17.778,-3.891,7301.64,9237.37
AEI,data/nasdaq_10y/AEI.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,18,10000,8412.0,-1588.0,11.11,-0.908,6.826,-1.875,3.641,0.414,-18.04,1.89,11.184,-3.886,1120.41,2708.37
AEI,data/nasdaq_10y/AEI.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,18,10000,8365.75,-1634.25,11.11,-0.908,6.826,-1.875,3.641,0.455,-19.72,1.89,11.184,-3.886,1365.33,2999.58
AEIS,data/nasdaq_10y/AEIS.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,66,10000,14417.23,4417.23,42.42,0.617,3.874,-1.783,2.173,1.477,-13.24,3.94,13.899,-3.163,13669.14,9252.12
AEIS,data/nasdaq_10y/AEIS.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,66,10000,14072.56,4072.56,42.42,0.617,3.874,-1.783,2.173,1.601,-9.06,3.94,13.899,-3.163,10847.42,6774.86
AEMD,data/nasdaq_10y/AEMD.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,27,10000,4571.78,-5428.22,0.0,-2.835,,-2.835,,0.0,-53.31,1.19,-1.449,-10.97,0.0,5428.17
AEMD,data/nasdaq_10y/AEMD.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,27,10000,2346.3,-7653.7,0.0,-2.835,,-2.835,,0.0,-76.04,1.19,-1.449,-10.97,0.0,7653.7
AENT,data/nasdaq_10y/AENT.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,14,10000,7457.08,-2542.92,7.14,-2.007,7.571,-2.743,2.76,0.193,-15.77,1.43,7.571,-11.471,609.81,3152.72
AENT,data/nasdaq_10y/AENT.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,14,10000,7190.75,-2809.25,7.14,-2.007,7.571,-2.743,2.76,0.212,-18.78,1.43,7.571,-11.471,757.1,3566.35
AEP,data/nasdaq_10y/AEP.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,26,10000,11116.35,1116.35,53.85,0.427,1.882,-1.27,1.482,1.677,-6.09,4.92,5.124,-2.424,2765.7,1649.51
AEP,data/nasdaq_10y/AEP.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,26,10000,11111.06,1111.06,53.85,0.427,1.882,-1.27,1.482,1.729,-5.6,4.92,5.124,-2.424,2635.28,1524.22
AESP,data/nasdaq_10y/AESP.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,0,10000,10000.0,0.0,,,,,,,,,,,,
AESP,data/nasdaq_10y/AESP.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,0,10000,10000.0,0.0,,,,,,,,,,,,
AEVA,data/nasdaq_10y/AEVA.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,17,10000,13934.93,3934.93,23.53,2.414,18.785,-2.623,7.161,2.076,-23.32,2.65,28.97,-7.491,7592.02,3657.08
AEVA,data/nasdaq_10y/AEVA.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,17,10000,14103.7,4103.7,23.53,2.414,18.785,-2.623,7.161,2.203,-23.32,2.65,28.97,-7.491,7513.87,3410.17
AEYE,data/nasdaq_10y/AEYE.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,30,10000,8339.74,-1660.26,10.0,-0.277,18.56,-2.37,7.83,0.719,-25.06,1.87,47.041,-7.401,4254.33,5914.62
AEYE,data/nasdaq_10y/AEYE.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,30,10000,9168.0,-832.0,10.0,-0.277,18.56,-2.37,7.83,0.87,-28.93,1.87,47.041,-7.401,5568.11,6400.11
AFBI,data/nasdaq_10y/AFBI.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,15,10000,9896.96,-103.04,26.67,-0.031,3.995,-1.495,2.673,0.937,-11.59,3.73,7.199,-2.853,1541.56,1644.55
AFBI,data/nasdaq_10y/AFBI.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,15,10000,9953.75,-46.25,26.67,-0.031,3.995,-1.495,2.673,0.972,-11.58,3.73,7.199,-2.853,1598.22,1644.47
AFCG,data/nasdaq_10y/AFCG.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,20,10000,9148.2,-851.8,50.0,-0.301,2.661,-3.264,0.815,0.771,-25.47,4.55,8.213,-19.415,2872.23,3724.07
AFCG,data/nasdaq_10y/AFCG.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,20,10000,9397.38,-602.62,50.0,-0.301,2.661,-3.264,0.815,0.815,-22.41,4.55,8.213,-19.415,2661.24,3263.86
AFRI,data/nasdaq_10y/AFRI.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,7,10000,9228.75,-771.25,14.29,-1.13,2.274,-1.697,1.34,0.226,-9.0,2.0,2.274,-2.0,225.51,996.73
AFRI,data/nasdaq_10y/AFRI.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,7,10000,9209.33,-790.67,14.29,-1.13,2.274,-1.697,1.34,0.223,-9.2,2.0,2.274,-2.0,227.43,1018.1
AFRM,data/nasdaq_10y/AFRM.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,24,10000,9516.26,-483.74,16.67,0.064,13.136,-2.551,5.15,0.898,-22.68,2.5,34.559,-6.501,4238.9,4722.52
AFRM,data/nasdaq_10y/AFRM.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,24,10000,10152.74,152.74,16.67,0.064,13.136,-2.551,5.15,1.03,-25.89,2.5,34.559,-6.501,5254.54,5101.8
AGCC,data/nasdaq_10y/AGCC.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,3,10000,9411.92,-588.08,0.0,-2.0,,-2.0,,0.0,-3.96,1.0,-2.0,-2.0,0.0,588.08
AGCC,data/nasdaq_10y/AGCC.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,3,10000,9400.0,-600.0,0.0,-2.0,,-2.0,,0.0,-4.08,1.0,-2.0,-2.0,0.0,600.0
AGEN,data/nasdaq_10y/AGEN.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,34,10000,12217.96,2217.96,20.59,1.012,13.751,-2.291,6.002,1.286,-23.7,2.88,44.402,-11.204,9985.58,7767.56
AGEN,data/nasdaq_10y/AGEN.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,34,10000,13439.7,3439.7,20.59,1.012,13.751,-2.291,6.002,1.556,-19.11,2.88,44.402,-11.204,9625.96,6186.26
AGIO,data/nasdaq_10y/AGIO.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,57,10000,5559.95,-4440.05,19.3,-0.98,3.851,-2.135,1.804,0.379,-46.66,2.7,9.559,-9.677,2713.04,7153.05
AGIO,data/nasdaq_10y/AGIO.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,57,10000,4413.83,-5586.17,19.3,-0.98,3.851,-2.135,1.804,0.431,-61.07,2.7,9.559,-9.677,4236.33,9822.5
AGMH,data/nasdaq_10y/AGMH.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,18,10000,8904.06,-1095.94,27.78,-0.598,3.284,-2.091,1.571,0.606,-21.31,2.83,8.748,-4.762,1685.74,2781.72
AGMH,data/nasdaq_10y/AGMH.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,18,10000,8923.75,-1076.25,27.78,-0.598,3.284,-2.091,1.571,0.604,-20.92,2.83,8.748,-4.762,1642.22,2718.47
AGNC,data/nasdaq_10y/AGNC.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,30,10000,8389.83,-1610.17,33.33,-0.573,1.041,-1.38,0.754,0.376,-14.91,3.53,3.643,-3.412,969.87,2579.93
AGNC,data/nasdaq_10y/AGNC.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,30,10000,8281.32,-1718.68,33.33,-0.573,1.041,-1.38,0.754,0.377,-16.01,3.53,3.643,-3.412,1040.73,2759.41
AGNT,data/nasdaq_10y/AGNT.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,32,10000,18212.22,8212.22,28.12,2.465,14.714,-2.328,6.321,1.912,-14.58,3.5,63.1,-8.719,17216.48,9003.81
AGNT,data/nasdaq_10y/AGNT.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,32,10000,17889.04,7889.04,28.12,2.465,14.714,-2.328,6.321,2.474,-7.9,3.5,63.1,-8.719,13242.25,5353.21
AGPU,data/nasdaq_10y/AGPU.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,27,10000,7504.22,-2495.78,11.11,-0.994,7.233,-2.022,3.577,0.41,-26.4,1.74,16.8,-3.93,1733.4,4229.15
AGPU,data/nasdaq_10y/AGPU.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,27,10000,7316.75,-2683.25,11.11,-0.994,7.233,-2.022,3.577,0.447,-29.75,1.74,16.8,-3.93,2169.98,4853.23
AGRZ,data/nasdaq_10y/AGRZ.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,1,10000,9741.4,-258.6,0.0,-2.586,,-2.586,,0.0,0.0,1.0,-2.586,-2.586,0.0,258.62
AGRZ,data/nasdaq_10y/AGRZ.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,1,10000,9741.38,-258.62,0.0,-2.586,,-2.586,,0.0,0.0,1.0,-2.586,-2.586,0.0,258.62
AGYS,data/nasdaq_10y/AGYS.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,58,10000,8566.93,-1433.07,29.31,-0.147,5.172,-2.353,2.198,0.848,-31.67,2.98,19.707,-15.711,8011.94,9444.9
AGYS,data/nasdaq_10y/AGYS.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,58,10000,9144.97,-855.03,29.31,-0.147,5.172,-2.353,2.198,0.911,-29.48,2.98,19.707,-15.711,8792.76,9647.79
AHCO,data/nasdaq_10y/AHCO.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,29,10000,7005.97,-2994.03,17.24,-1.105,7.133,-2.821,2.528,0.554,-42.91,2.31,16.515,-10.721,3714.11,6708.08
AHCO,data/nasdaq_10y/AHCO.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,29,10000,6795.86,-3204.14,17.24,-1.105,7.133,-2.821,2.528,0.527,-44.47,2.31,16.515,-10.721,3566.41,6770.55
AHMA,data/nasdaq_10y/AHMA.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,2,10000,11446.58,1446.58,100.0,7.036,7.036,,,,0.0,4.5,10.235,3.838,1446.52,-0.0
AHMA,data/nasdaq_10y/AHMA.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,2,10000,11407.24,1407.24,100.0,7.036,7.036,,,,0.0,4.5,10.235,3.838,1407.24,-0.0
AIAI,data/nasdaq_10y/AIAI.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,0,10000,10000.0,0.0,,,,,,,,,,,,
AIAI,data/nasdaq_10y/AIAI.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,0,10000,10000.0,0.0,,,,,,,,,,,,
AIDX,data/nasdaq_10y/AIDX.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,0,10000,10000.0,0.0,,,,,,,,,,,,
AIDX,data/nasdaq_10y/AIDX.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,0,10000,10000.0,0.0,,,,,,,,,,,,
AIFA,data/nasdaq_10y/AIFA.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,25,10000,12053.26,2053.26,16.0,1.311,21.418,-2.519,8.504,1.312,-28.29,2.16,42.391,-9.091,8638.39,6585.17
AIFA,data/nasdaq_10y/AIFA.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,25,10000,13278.07,3278.07,16.0,1.311,21.418,-2.519,8.504,1.62,-23.37,2.16,42.391,-9.091,8567.19,5289.12
AIFC,data/nasdaq_10y/AIFC.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,37,10000,6544.43,-3455.57,8.11,-0.886,20.477,-2.771,7.39,0.52,-46.87,1.76,41.011,-6.863,3746.62,7202.2
AIFC,data/nasdaq_10y/AIFC.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,37,10000,6722.42,-3277.58,8.11,-0.886,20.477,-2.771,7.39,0.652,-62.91,1.76,41.011,-6.863,6143.21,9420.79
AIFF,data/nasdaq_10y/AIFF.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,18,10000,8466.23,-1533.77,22.22,-0.861,4.61,-2.425,1.901,0.502,-16.89,2.72,11.111,-5.085,1543.27,3077.01
AIFF,data/nasdaq_10y/AIFF.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,18,10000,8449.44,-1550.56,22.22,-0.861,4.61,-2.425,1.901,0.543,-18.58,2.72,11.111,-5.085,1843.98,3394.54
AIHS,data/nasdaq_10y/AIHS.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,27,10000,7974.06,-2025.94,18.52,-0.753,6.652,-2.436,2.731,0.611,-29.07,2.11,15.323,-4.883,3175.56,5201.44
AIHS,data/nasdaq_10y/AIHS.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,27,10000,7967.23,-2032.77,18.52,-0.753,6.652,-2.436,2.731,0.621,-29.73,2.11,15.323,-4.883,3325.89,5358.66
AIIO,data/nasdaq_10y/AIIO.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,8,10000,9623.81,-376.19,12.5,-0.341,13.897,-2.375,5.851,0.787,-15.5,2.0,13.897,-4.082,1389.7,1765.83
AIIO,data/nasdaq_10y/AIIO.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,8,10000,9727.07,-272.93,12.5,-0.341,13.897,-2.375,5.851,0.836,-14.6,2.0,13.897,-4.082,1389.7,1662.63
AIIR,data/nasdaq_10y/AIIR.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,0,10000,10000.0,0.0,,,,,,,,,,,,
AIIR,data/nasdaq_10y/AIIR.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,0,10000,10000.0,0.0,,,,,,,,,,,,
AIMD,data/nasdaq_10y/AIMD.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,13,10000,7208.73,-2791.27,7.69,-2.181,20.805,-4.097,5.079,0.422,-39.11,1.62,20.805,-15.584,2038.93,4830.18
AIMD,data/nasdaq_10y/AIMD.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,13,10000,7164.65,-2835.35,7.69,-2.181,20.805,-4.097,5.079,0.423,-39.69,1.62,20.805,-15.584,2080.54,4915.89
AIOT,data/nasdaq_10y/AIOT.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,42,10000,5785.32,-4214.68,9.52,-1.262,4.718,-1.891,2.494,0.239,-40.97,1.95,13.333,-4.496,1323.21,5537.92
AIOT,data/nasdaq_10y/AIOT.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,42,10000,4700.1,-5299.9,9.52,-1.262,4.718,-1.891,2.494,0.263,-52.04,1.95,13.333,-4.496,1887.15,7187.05
AIP,data/nasdaq_10y/AIP.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,24,10000,12306.9,2306.9,16.67,1.276,17.655,-1.999,8.83,1.636,-18.56,3.25,46.552,-4.545,5935.16,3628.33
AIP,data/nasdaq_10y/AIP.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,24,10000,13063.1,3063.1,16.67,1.276,17.655,-1.999,8.83,1.766,-20.55,3.25,46.552,-4.545,7061.88,3998.78
AIRE,data/nasdaq_10y/AIRE.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,11,10000,6982.32,-3017.68,9.09,-3.126,7.2,-4.159,1.731,0.186,-32.17,1.55,7.2,-9.239,691.39,3709.04
AIRE,data/nasdaq_10y/AIRE.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,11,10000,6561.16,-3438.84,9.09,-3.126,7.2,-4.159,1.731,0.173,-36.44,1.55,7.2,-9.239,720.0,4158.84
AIRG,data/nasdaq_10y/AIRG.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,39,10000,6231.01,-3768.99,15.38,-1.172,3.97,-2.107,1.884,0.368,-39.24,2.23,9.042,-5.172,2196.68,5965.6
AIRG,data/nasdaq_10y/AIRG.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,39,10000,5428.0,-4572.0,15.38,-1.172,3.97,-2.107,1.884,0.343,-47.47,2.23,9.042,-5.172,2382.27,6954.27
AIRJ,data/nasdaq_10y/AIRJ.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,14,10000,7536.42,-2463.58,0.0,-2.0,,-2.0,,0.0,-23.1,1.07,-2.0,-2.0,0.0,2463.57
AIRJ,data/nasdaq_10y/AIRJ.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,14,10000,7200.0,-2800.0,0.0,-2.0,,-2.0,,0.0,-26.53,1.07,-2.0,-2.0,0.0,2800.0
AIRO,data/nasdaq_10y/AIRO.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,4,10000,11894.03,1894.03,25.0,5.093,26.372,-2.0,13.186,4.221,-3.96,3.0,26.372,-2.0,2482.11,588.08
AIRO,data/nasdaq_10y/AIRO.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,4,10000,12037.2,2037.2,25.0,5.093,26.372,-2.0,13.186,4.395,-4.08,3.0,26.372,-2.0,2637.2,600.0
AIRS,data/nasdaq_10y/AIRS.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,22,10000,7228.2,-2771.8,22.73,-0.993,8.598,-3.814,2.254,0.619,-48.95,2.18,22.577,-32.836,4502.28,7274.02
AIRS,data/nasdaq_10y/AIRS.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,22,10000,7815.38,-2184.62,22.73,-0.993,8.598,-3.814,2.254,0.663,-44.13,2.18,22.577,-32.836,4298.96,6483.58
AIRT,data/nasdaq_10y/AIRT.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,38,10000,8157.75,-1842.25,21.05,-0.401,8.147,-2.68,3.039,0.72,-31.18,2.89,17.039,-12.297,4736.33,6578.62
AIRT,data/nasdaq_10y/AIRT.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,38,10000,8476.15,-1523.85,21.05,-0.401,8.147,-2.68,3.039,0.81,-35.55,2.89,17.039,-12.297,6517.55,8041.4
AISP,data/nasdaq_10y/AISP.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,6,10000,12151.77,2151.77,16.67,4.072,34.434,-2.0,17.217,2.666,-9.61,2.33,34.434,-2.0,3443.4,1291.64
AISP,data/nasdaq_10y/AISP.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,6,10000,12443.4,2443.4,16.67,4.072,34.434,-2.0,17.217,3.443,-7.44,2.33,34.434,-2.0,3443.4,1000.0
AIXC,data/nasdaq_10y/AIXC.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,28,10000,7180.35,-2819.65,14.29,-1.113,5.984,-2.296,2.607,0.368,-31.38,1.64,13.927,-6.771,1641.63,4461.32
AIXC,data/nasdaq_10y/AIXC.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,28,10000,6884.25,-3115.75,14.29,-1.113,5.984,-2.296,2.607,0.434,-36.77,1.64,13.927,-6.771,2393.45,5509.2
AKAM,data/nasdaq_10y/AKAM.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,35,10000,5808.01,-4191.99,20.0,-1.491,2.287,-2.435,0.939,0.215,-42.26,3.63,4.804,-12.687,1150.32,5342.25
AKAM,data/nasdaq_10y/AKAM.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,35,10000,4783.29,-5216.71,20.0,-1.491,2.287,-2.435,0.939,0.235,-52.45,3.63,4.804,-12.687,1600.68,6817.39
AKBA,data/nasdaq_10y/AKBA.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,43,10000,12217.82,2217.82,20.93,0.737,11.692,-2.163,5.405,1.328,-36.3,3.02,40.551,-9.211,8986.73,6768.86
AKBA,data/nasdaq_10y/AKBA.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,43,10000,13168.18,3168.18,20.93,0.737,11.692,-2.163,5.405,1.431,-40.16,3.02,40.551,-9.211,10522.53,7354.35
AKTS,data/nasdaq_10y/AKTS.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,3,10000,9411.92,-588.08,0.0,-2.0,,-2.0,,0.0,-3.96,1.0,-2.0,-2.0,0.0,588.08
AKTS,data/nasdaq_10y/AKTS.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,3,10000,9400.0,-600.0,0.0,-2.0,,-2.0,,0.0,-4.08,1.0,-2.0,-2.0,0.0,600.0
ALAB,data/nasdaq_10y/ALAB.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,11,10000,9982.81,-17.19,27.27,0.219,8.991,-3.07,2.929,0.993,-12.47,2.73,20.888,-6.992,2359.8,2377.05
ALAB,data/nasdaq_10y/ALAB.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,11,10000,10241.17,241.17,27.27,0.219,8.991,-3.07,2.929,1.098,-13.47,2.73,20.888,-6.992,2697.46,2456.29
ALBT,data/nasdaq_10y/ALBT.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,17,10000,5002.86,-4997.14,0.0,-3.929,,-3.929,,0.0,-45.37,1.82,-0.369,-13.043,0.0,4997.18
ALBT,data/nasdaq_10y/ALBT.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,17,10000,3321.15,-6678.85,0.0,-3.929,,-3.929,,0.0,-63.73,1.82,-0.369,-13.043,0.0,6678.85
ALCO,data/nasdaq_10y/ALCO.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,38,10000,6607.55,-3392.45,18.42,-1.046,3.759,-2.13,1.765,0.335,-39.97,3.16,7.166,-7.834,1710.66,5103.16
ALCO,data/nasdaq_10y/ALCO.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,38,10000,6026.91,-3973.09,18.42,-1.046,3.759,-2.13,1.765,0.398,-50.89,3.16,7.166,-7.834,2631.37,6604.46
ALDF,data/nasdaq_10y/ALDF.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,0,10000,10000.0,0.0,,,,,,,,,,,,
ALDF,data/nasdaq_10y/ALDF.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,0,10000,10000.0,0.0,,,,,,,,,,,,
ALDX,data/nasdaq_10y/ALDX.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,39,10000,7218.96,-2781.04,20.51,-0.791,3.942,-2.013,1.959,0.468,-35.37,2.38,9.722,-4.683,2449.19,5230.09
ALDX,data/nasdaq_10y/ALDX.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,固定仓位,39,10000,6913.99,-3086.01,20.51,-0.791,3.942,-2.013,1.959,0.505,-41.93,2.38,9.722,-4.683,3154.0,6240.01
ALEC,data/nasdaq_10y/ALEC.csv,0.02,0.025,0.02,5,2,"3,4",True,0.0,复利,29,10000,7833.48,-2166.52,13.79,-0.717,9.346,-2.327,4.016,0.624,-33.91,2.0,23.422,-4.728,3593.34,5759.88
