symbol,source,band_lo,band_hi,stop_pct,sma_n,entry_lag,hard_stop_days,stop_intraday,cost_bps,mode,n_trades,initial_capital,final_equity,total_pnl,win_rate_pct,avg_return_pct,avg_win_pct,avg_loss_pct,payoff_ratio,profit_factor,max_drawdown_pct,avg_days_held,max_win_pct,max_loss_pct,gross_profit,gross_loss
AVAV,data/nasdaq_10y/AVAV.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,75,10000,18936.91,8936.91,33.33,1.126,7.791,-2.206,3.532,1.642,-28.03,3.96,40.833,-13.594,22868.55,13931.46
AVAV,data/nasdaq_10y/AVAV.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,75,10000,18446.89,8446.89,33.33,1.126,7.791,-2.206,3.532,1.766,-31.29,3.96,40.833,-13.594,19477.63,11030.74
AVBH,data/nasdaq_10y/AVBH.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,28,10000,12125.89,2125.89,39.29,0.775,4.389,-1.564,2.806,1.731,-15.02,4.43,13.746,-4.444,5033.77,2908.16
AVBH,data/nasdaq_10y/AVBH.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,28,10000,12168.89,2168.89,39.29,0.775,4.389,-1.564,2.806,1.816,-14.07,4.43,13.746,-4.444,4827.56,2658.67
AVBP,data/nasdaq_10y/AVBP.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,16,10000,10519.85,519.85,31.25,0.457,5.962,-2.045,2.916,1.229,-8.23,3.0,20.681,-2.493,2793.21,2273.31
AVBP,data/nasdaq_10y/AVBP.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,16,10000,10731.64,731.64,31.25,0.457,5.962,-2.045,2.916,1.325,-8.67,3.0,20.681,-2.493,2980.92,2249.28
AVGO,data/nasdaq_10y/AVGO.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,89,10000,6808.57,-3191.43,30.34,-0.331,4.013,-2.224,1.805,0.694,-49.68,3.56,21.504,-15.136,7238.02,10429.47
AVGO,data/nasdaq_10y/AVGO.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,89,10000,7050.24,-2949.76,30.34,-0.331,4.013,-2.224,1.805,0.786,-66.7,3.56,21.504,-15.136,10835.75,13785.51
AVIR,data/nasdaq_10y/AVIR.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,49,10000,7885.16,-2114.84,22.45,-0.419,5.369,-2.095,2.563,0.694,-41.23,2.37,13.167,-7.933,4795.28,6910.06
AVIR,data/nasdaq_10y/AVIR.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,49,10000,7946.23,-2053.77,22.45,-0.419,5.369,-2.095,2.563,0.742,-46.87,2.37,13.167,-7.933,5905.61,7959.38
AVLN,data/nasdaq_10y/AVLN.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,2,10000,9604.0,-396.0,0.0,-2.0,,-2.0,,0.0,-2.0,1.0,-2.0,-2.0,0.0,396.0
AVLN,data/nasdaq_10y/AVLN.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,2,10000,9600.0,-400.0,0.0,-2.0,,-2.0,,0.0,-2.04,1.0,-2.0,-2.0,0.0,400.0
AVNW,data/nasdaq_10y/AVNW.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,82,10000,10263.94,263.94,20.73,0.248,9.237,-2.103,4.391,1.02,-38.71,3.15,55.481,-5.072,13503.12,13239.56
AVNW,data/nasdaq_10y/AVNW.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,82,10000,12030.12,2030.12,20.73,0.248,9.237,-2.103,4.391,1.148,-42.65,3.15,55.481,-5.072,15702.4,13672.28
AVO,data/nasdaq_10y/AVO.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,39,10000,9153.66,-846.34,33.33,-0.193,2.554,-1.566,1.63,0.783,-14.59,3.77,8.088,-5.696,3052.81,3899.11
AVO,data/nasdaq_10y/AVO.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,39,10000,9246.87,-753.13,33.33,-0.193,2.554,-1.566,1.63,0.815,-15.14,3.77,8.088,-5.696,3319.66,4072.79
AVPT,data/nasdaq_10y/AVPT.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,52,10000,8727.42,-1272.58,15.38,-0.134,9.499,-1.885,5.038,0.848,-34.83,2.63,22.97,-4.374,7116.98,8389.42
AVPT,data/nasdaq_10y/AVPT.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,52,10000,9303.01,-696.99,15.38,-0.134,9.499,-1.885,5.038,0.916,-31.75,2.63,22.97,-4.374,7599.12,8296.11
AVR,data/nasdaq_10y/AVR.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,12,10000,9566.11,-433.89,25.0,-0.327,4.738,-2.015,2.352,0.748,-9.73,2.0,5.285,-2.135,1285.44,1719.3
AVR,data/nasdaq_10y/AVR.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,12,10000,9608.04,-391.96,25.0,-0.327,4.738,-2.015,2.352,0.784,-10.34,2.0,5.285,-2.135,1421.5,1813.46
AVT,data/nasdaq_10y/AVT.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,64,10000,10046.7,46.7,32.81,0.057,3.812,-1.777,2.145,1.006,-22.46,3.89,10.336,-3.411,7854.36,7807.4
AVT,data/nasdaq_10y/AVT.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,64,10000,10361.99,361.99,32.81,0.057,3.812,-1.777,2.145,1.047,-21.69,3.89,10.336,-3.411,8004.43,7642.44
AVTX,data/nasdaq_10y/AVTX.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,63,10000,5655.06,-4344.94,15.87,-0.352,17.286,-3.68,4.697,0.648,-60.93,2.16,47.702,-32.075,8003.72,12348.75
AVTX,data/nasdaq_10y/AVTX.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,63,10000,7780.11,-2219.89,15.87,-0.352,17.286,-3.68,4.697,0.886,-71.37,2.16,47.702,-32.075,17286.33,19506.22
AVXL,data/nasdaq_10y/AVXL.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,60,10000,12279.76,2279.76,18.33,0.834,14.091,-2.142,6.578,1.192,-34.81,2.27,89.191,-4.716,14143.74,11863.9
AVXL,data/nasdaq_10y/AVXL.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,60,10000,15004.17,5004.17,18.33,0.834,14.091,-2.142,6.578,1.477,-23.97,2.27,89.191,-4.716,15499.62,10495.45
AWRE,data/nasdaq_10y/AWRE.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,73,10000,3032.82,-6967.18,12.33,-1.56,4.903,-2.468,1.986,0.329,-73.19,2.29,9.385,-19.807,3409.62,10376.91
AWRE,data/nasdaq_10y/AWRE.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,73,10000,-1386.17,-11386.17,12.33,-1.56,4.903,-2.468,1.986,0.279,-112.29,2.29,9.385,-19.807,4412.27,15798.44
AXGN,data/nasdaq_10y/AXGN.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,81,10000,4346.22,-5653.78,16.05,-0.934,6.642,-2.382,2.788,0.587,-66.41,2.77,15.897,-15.014,8046.46,13700.37
AXGN,data/nasdaq_10y/AXGN.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,81,10000,2435.99,-7564.01,16.05,-0.934,6.642,-2.382,2.788,0.533,-80.95,2.77,15.897,-15.014,8634.84,16198.85
AXIN,data/nasdaq_10y/AXIN.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,0,10000,10000.0,0.0,,,,,,,,,,,,
AXIN,data/nasdaq_10y/AXIN.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,0,10000,10000.0,0.0,,,,,,,,,,,,
AXON,data/nasdaq_10y/AXON.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,86,10000,16324.84,6324.84,34.88,0.763,6.191,-2.145,2.886,1.383,-23.55,3.73,36.206,-7.464,22829.99,16504.78
AXON,data/nasdaq_10y/AXON.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,86,10000,16558.58,6558.58,34.88,0.763,6.191,-2.145,2.886,1.546,-21.54,3.73,36.206,-7.464,18572.81,12014.23
AXSM,data/nasdaq_10y/AXSM.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,69,10000,29708.09,19708.09,26.09,2.165,14.233,-2.095,6.795,1.975,-20.9,2.96,64.288,-7.121,39931.12,20223.33
AXSM,data/nasdaq_10y/AXSM.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,69,10000,24936.01,14936.01,26.09,2.165,14.233,-2.095,6.795,2.398,-23.18,2.96,64.288,-7.121,25619.11,10683.1
AXTI,data/nasdaq_10y/AXTI.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,84,10000,13850.31,3850.31,27.38,0.583,8.245,-2.307,3.574,1.179,-31.01,3.04,38.941,-14.097,25419.53,21569.08
AXTI,data/nasdaq_10y/AXTI.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,84,10000,14893.5,4893.5,27.38,0.583,8.245,-2.307,3.574,1.348,-20.43,3.04,38.941,-14.097,18964.6,14071.1
AYTU,data/nasdaq_10y/AYTU.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,61,10000,9635.51,-364.49,18.03,0.185,13.087,-2.654,4.931,0.98,-47.98,2.62,31.429,-11.647,18100.91,18465.43
AYTU,data/nasdaq_10y/AYTU.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,61,10000,11125.81,1125.81,18.03,0.185,13.087,-2.654,4.931,1.085,-34.95,2.62,31.429,-11.647,14395.45,13269.64
AZI,data/nasdaq_10y/AZI.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,8,10000,6667.03,-3332.97,0.0,-4.755,,-4.755,,0.0,-28.5,1.12,-2.0,-19.284,0.0,3332.94
AZI,data/nasdaq_10y/AZI.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,8,10000,6195.95,-3804.05,0.0,-4.755,,-4.755,,0.0,-33.55,1.12,-2.0,-19.284,0.0,3804.05
AZIO,data/nasdaq_10y/AZIO.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,47,10000,4487.96,-5512.04,10.64,-1.347,17.84,-3.631,4.914,0.568,-69.04,1.83,44.958,-15.789,7252.48,12764.5
AZIO,data/nasdaq_10y/AZIO.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,47,10000,3671.12,-6328.88,10.64,-1.347,17.84,-3.631,4.914,0.585,-74.67,1.83,44.958,-15.789,8920.05,15248.93
BACC,data/nasdaq_10y/BACC.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,1,10000,9714.5,-285.5,0.0,-2.855,,-2.855,,0.0,0.0,7.0,-2.855,-2.855,0.0,285.45
BACC,data/nasdaq_10y/BACC.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,1,10000,9714.55,-285.45,0.0,-2.855,,-2.855,,0.0,0.0,7.0,-2.855,-2.855,0.0,285.45
BAER,data/nasdaq_10y/BAER.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,20,10000,9468.96,-531.04,5.0,-0.044,32.075,-1.734,18.496,0.815,-26.48,1.75,32.075,-2.058,2346.55,2877.55
BAER,data/nasdaq_10y/BAER.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,20,10000,9912.66,-87.34,5.0,-0.044,32.075,-1.734,18.496,0.973,-30.61,1.75,32.075,-2.058,3207.55,3294.89
BAFN,data/nasdaq_10y/BAFN.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,33,10000,9058.63,-941.37,24.24,-0.211,6.042,-2.212,2.731,0.829,-21.74,3.58,12.432,-5.933,4567.48,5509.04
BAFN,data/nasdaq_10y/BAFN.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,33,10000,9302.34,-697.66,24.24,-0.211,6.042,-2.212,2.731,0.874,-21.45,3.58,12.432,-5.933,4833.58,5531.24
BAND,data/nasdaq_10y/BAND.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,53,10000,7981.5,-2018.5,26.42,-0.337,4.581,-2.102,2.179,0.734,-32.33,3.09,24.32,-6.231,5579.06,7597.52
BAND,data/nasdaq_10y/BAND.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,53,10000,8214.6,-1785.4,26.42,-0.337,4.581,-2.102,2.179,0.782,-34.94,3.09,24.32,-6.231,6412.76,8198.16
BANF,data/nasdaq_10y/BANF.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,60,10000,8850.09,-1149.91,30.0,-0.165,3.019,-1.53,1.973,0.834,-27.54,3.43,11.587,-3.83,5761.66,6911.74
BANF,data/nasdaq_10y/BANF.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,60,10000,9008.54,-991.46,30.0,-0.165,3.019,-1.53,1.973,0.846,-25.67,3.43,11.587,-3.83,5434.62,6426.08
BANL,data/nasdaq_10y/BANL.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,20,10000,4749.48,-5250.52,10.0,-3.591,3.8,-4.413,0.861,0.093,-51.03,1.9,4.636,-11.111,540.49,5790.89
BANL,data/nasdaq_10y/BANL.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,20,10000,2817.25,-7182.75,10.0,-3.591,3.8,-4.413,0.861,0.096,-70.98,1.9,4.636,-11.111,759.88,7942.63
BANR,data/nasdaq_10y/BANR.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,65,10000,10531.68,531.68,36.92,0.133,3.354,-1.753,1.914,1.064,-19.18,3.98,12.47,-3.662,8876.78,8345.35
BANR,data/nasdaq_10y/BANR.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,65,10000,10864.92,864.92,36.92,0.133,3.354,-1.753,1.914,1.12,-16.29,3.98,12.47,-3.662,8050.59,7185.67
BANX,data/nasdaq_10y/BANX.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,21,10000,9038.85,-961.15,23.81,-0.454,2.785,-1.466,1.9,0.566,-14.48,3.52,4.941,-4.873,1253.37,2214.63
BANX,data/nasdaq_10y/BANX.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,21,10000,9046.56,-953.44,23.81,-0.454,2.785,-1.466,1.9,0.594,-15.23,3.52,4.941,-4.873,1392.52,2345.96
BAOS,data/nasdaq_10y/BAOS.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,32,10000,10817.37,817.37,9.38,2.221,52.33,-2.963,17.661,1.064,-50.28,1.44,154.687,-9.346,13507.89,12690.45
BAOS,data/nasdaq_10y/BAOS.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,32,10000,17106.2,7106.2,9.38,2.221,52.33,-2.963,17.661,1.827,-28.46,1.44,154.687,-9.346,15699.06,8592.86
BATRA,data/nasdaq_10y/BATRA.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,54,10000,8752.73,-1247.27,29.63,-0.213,2.633,-1.411,1.866,0.781,-27.76,3.48,13.153,-3.097,4448.82,5695.95
BATRA,data/nasdaq_10y/BATRA.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,54,10000,8851.24,-1148.76,29.63,-0.213,2.633,-1.411,1.866,0.786,-26.48,3.48,13.153,-3.097,4213.01,5361.77
BATRK,data/nasdaq_10y/BATRK.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,56,10000,9768.45,-231.55,33.93,-0.002,3.034,-1.561,1.944,0.961,-20.21,3.84,12.633,-2.987,5704.18,5935.48
BATRK,data/nasdaq_10y/BATRK.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,56,10000,9988.85,-11.15,33.93,-0.002,3.034,-1.561,1.944,0.998,-19.06,3.84,12.633,-2.987,5763.95,5775.1
BBCP,data/nasdaq_10y/BBCP.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,60,10000,20018.36,10018.36,33.33,1.363,8.535,-2.223,3.84,1.707,-17.73,3.82,24.242,-8.386,24189.15,14170.63
BBCP,data/nasdaq_10y/BBCP.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,60,10000,18178.13,8178.13,33.33,1.363,8.535,-2.223,3.84,1.92,-10.73,3.82,24.242,-8.386,17069.54,8891.41
BBCQ,data/nasdaq_10y/BBCQ.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,0,10000,10000.0,0.0,,,,,,,,,,,,
BBCQ,data/nasdaq_10y/BBCQ.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,0,10000,10000.0,0.0,,,,,,,,,,,,
BBGI,data/nasdaq_10y/BBGI.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,72,10000,3959.19,-6040.81,13.89,-1.232,5.153,-2.262,2.278,0.409,-62.28,2.07,9.18,-8.434,4181.56,10222.43
BBGI,data/nasdaq_10y/BBGI.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,72,10000,1128.85,-8871.15,13.89,-1.232,5.153,-2.262,2.278,0.367,-89.31,2.07,9.18,-8.434,5152.98,14024.13
BBIO,data/nasdaq_10y/BBIO.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,57,10000,11210.37,1210.37,24.56,0.315,7.751,-2.106,3.68,1.149,-37.15,2.89,19.568,-5.184,9349.27,8138.99
BBIO,data/nasdaq_10y/BBIO.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,57,10000,11794.45,1794.45,24.56,0.315,7.751,-2.106,3.68,1.198,-40.29,2.89,19.568,-5.184,10851.34,9056.89
BBLG,data/nasdaq_10y/BBLG.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,24,10000,7796.13,-2203.87,16.67,-0.741,11.899,-3.269,3.64,0.608,-33.07,2.08,34.014,-14.706,3411.27,5615.12
BBLG,data/nasdaq_10y/BBLG.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,24,10000,8221.04,-1778.96,16.67,-0.741,11.899,-3.269,3.64,0.728,-38.97,2.08,34.014,-14.706,4759.42,6538.38
BBNX,data/nasdaq_10y/BBNX.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,9,10000,8383.26,-1616.74,0.0,-1.938,,-1.938,,0.0,-14.46,1.44,-0.409,-3.036,0.0,1616.77
BBNX,data/nasdaq_10y/BBNX.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,9,10000,8255.47,-1744.53,0.0,-1.938,,-1.938,,0.0,-15.76,1.44,-0.409,-3.036,0.0,1744.53
BBOT,data/nasdaq_10y/BBOT.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,11,10000,9344.26,-655.74,27.27,-0.595,2.401,-1.719,1.397,0.521,-9.13,2.27,3.928,-2.0,713.54,1369.27
BBOT,data/nasdaq_10y/BBOT.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,11,10000,9345.02,-654.98,27.27,-0.595,2.401,-1.719,1.397,0.524,-9.18,2.27,3.928,-2.0,720.19,1375.17
BBSI,data/nasdaq_10y/BBSI.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,69,10000,11817.59,1817.59,37.68,0.319,3.684,-1.716,2.147,1.2,-17.94,3.74,18.966,-3.904,10888.74,9071.28
BBSI,data/nasdaq_10y/BBSI.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,69,10000,12200.25,2200.25,37.68,0.319,3.684,-1.716,2.147,1.298,-13.99,3.74,18.966,-3.904,9578.57,7378.32
BCAB,data/nasdaq_10y/BCAB.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,34,10000,8204.54,-1795.46,11.76,-0.334,15.747,-2.478,6.354,0.695,-42.86,1.74,37.283,-10.009,4083.67,5879.12
BCAB,data/nasdaq_10y/BCAB.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,34,10000,8863.83,-1136.17,11.76,-0.334,15.747,-2.478,6.354,0.847,-55.97,1.74,37.283,-10.009,6298.93,7435.1
BCAL,data/nasdaq_10y/BCAL.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,34,10000,7873.62,-2126.38,23.53,-0.662,3.232,-1.86,1.738,0.466,-26.67,4.18,7.368,-5.882,1854.96,3981.36
BCAL,data/nasdaq_10y/BCAL.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,34,10000,7749.57,-2250.43,23.53,-0.662,3.232,-1.86,1.738,0.535,-32.1,4.18,7.368,-5.882,2585.69,4836.12
BCAR,data/nasdaq_10y/BCAR.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,2,10000,9383.21,-616.79,0.0,-3.133,,-3.133,,0.0,-3.19,3.0,-3.081,-3.185,0.0,616.78
BCAR,data/nasdaq_10y/BCAR.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,2,10000,9373.41,-626.59,0.0,-3.133,,-3.133,,0.0,-3.29,3.0,-3.081,-3.185,0.0,626.59
BCAX,data/nasdaq_10y/BCAX.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,14,10000,12007.82,2007.82,14.29,1.778,24.906,-2.077,11.992,1.81,-20.68,2.57,37.312,-2.923,4487.89,2480.14
BCAX,data/nasdaq_10y/BCAX.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,14,10000,12488.86,2488.86,14.29,1.778,24.906,-2.077,11.992,1.999,-20.75,2.57,37.312,-2.923,4981.2,2492.34
BCBP,data/nasdaq_10y/BCBP.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,55,10000,14318.89,4318.89,34.55,0.748,5.648,-1.838,3.073,1.577,-10.45,3.65,13.421,-5.917,11809.05,7490.15
BCBP,data/nasdaq_10y/BCBP.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,55,10000,14114.11,4114.11,34.55,0.748,5.648,-1.838,3.073,1.622,-10.02,3.65,13.421,-5.917,10731.34,6617.23
BCDA,data/nasdaq_10y/BCDA.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,57,10000,15377.43,5377.43,15.79,2.268,29.783,-2.891,10.302,1.179,-56.1,2.49,175.0,-11.579,35480.86,30103.45
BCDA,data/nasdaq_10y/BCDA.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,57,10000,22927.47,12927.47,15.79,2.268,29.783,-2.891,10.302,1.932,-25.66,2.49,175.0,-11.579,26804.5,13877.03
BCG,data/nasdaq_10y/BCG.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,7,10000,7965.54,-2034.46,14.29,-3.134,4.245,-4.364,0.973,0.147,-14.99,1.71,4.245,-7.401,351.16,2385.61
BCG,data/nasdaq_10y/BCG.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,7,10000,7805.92,-2194.08,14.29,-3.134,4.245,-4.364,0.973,0.162,-16.69,1.71,4.245,-7.401,424.53,2618.61
BCIC,data/nasdaq_10y/BCIC.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,38,10000,8101.63,-1898.37,31.58,-0.414,4.096,-2.496,1.641,0.696,-27.81,3.87,23.077,-18.667,4346.4,6244.71
BCIC,data/nasdaq_10y/BCIC.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,38,10000,8425.86,-1574.14,31.58,-0.414,4.096,-2.496,1.641,0.757,-27.59,3.87,23.077,-18.667,4915.7,6489.84
BCML,data/nasdaq_10y/BCML.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,54,10000,4955.69,-5044.31,18.52,-1.245,2.54,-2.105,1.207,0.299,-52.69,2.76,15.827,-9.254,2151.53,7195.81
BCML,data/nasdaq_10y/BCML.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,54,10000,3277.45,-6722.55,18.52,-1.245,2.54,-2.105,1.207,0.274,-69.53,2.76,15.827,-9.254,2540.06,9262.61
BCPC,data/nasdaq_10y/BCPC.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,58,10000,7919.4,-2080.6,29.31,-0.363,2.89,-1.712,1.688,0.682,-27.78,3.95,11.733,-5.711,4468.31,6549.0
BCPC,data/nasdaq_10y/BCPC.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,58,10000,7895.1,-2104.9,29.31,-0.363,2.89,-1.712,1.688,0.7,-27.9,3.95,11.733,-5.711,4913.3,7018.2
BCRX,data/nasdaq_10y/BCRX.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,83,10000,7182.18,-2817.82,15.66,-0.275,8.657,-1.934,4.477,0.73,-57.79,2.31,29.771,-5.895,7604.23,10422.16
BCRX,data/nasdaq_10y/BCRX.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,83,10000,7718.86,-2281.14,15.66,-0.275,8.657,-1.934,4.477,0.831,-77.73,2.31,29.771,-5.895,11253.79,13534.93
BDCI,data/nasdaq_10y/BDCI.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,0,10000,10000.0,0.0,,,,,,,,,,,,
BDCI,data/nasdaq_10y/BDCI.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,0,10000,10000.0,0.0,,,,,,,,,,,,
BDSX,data/nasdaq_10y/BDSX.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,26,10000,7312.92,-2687.08,19.23,-1.166,3.408,-2.255,1.512,0.31,-31.45,2.38,7.778,-4.023,1208.21,3895.23
BDSX,data/nasdaq_10y/BDSX.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,26,10000,6969.37,-3030.63,19.23,-1.166,3.408,-2.255,1.512,0.36,-38.36,2.38,7.778,-4.023,1704.15,4734.78
BDTX,data/nasdaq_10y/BDTX.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,46,10000,8529.79,-1470.21,21.74,-0.241,6.77,-2.188,3.094,0.787,-30.64,2.26,19.101,-8.028,5428.77,6898.92
BDTX,data/nasdaq_10y/BDTX.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,46,10000,8892.41,-1107.59,21.74,-0.241,6.77,-2.188,3.094,0.859,-34.67,2.26,19.101,-8.028,6769.97,7877.56
BEAG,data/nasdaq_10y/BEAG.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,1,10000,10048.2,48.2,100.0,0.482,0.482,,,,0.0,3.0,0.482,0.482,48.22,-0.0
BEAG,data/nasdaq_10y/BEAG.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,1,10000,10048.22,48.22,100.0,0.482,0.482,,,,0.0,3.0,0.482,0.482,48.22,-0.0
BEAM,data/nasdaq_10y/BEAM.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,复利,43,10000,16160.3,6160.3,18.6,1.781,20.116,-2.41,8.347,1.45,-23.7,2.35,73.864,-7.068,19834.54,13674.31
BEAM,data/nasdaq_10y/BEAM.csv,0.02,0.03,0.02,5,2,"3,4",True,0.0,固定仓位,43,10000,17657.78,7657.78,18.6,1.781,20.116,-2.41,8.347,1.908,-14.57,2.35,73.864,-7.068,16092.84,8435.06
