策略分组,标的,近252日年化波动率_%,近252日日均成交额,近20日收益_%,近60日收益_%,收盘相对SMA50_%,历史交易日数,交易数,胜率 (%),盈利因子,最大回撤 (%),累计收益率 (%)
中流动性－低波动,CASS,23.606575430643524,3188973.0054855347,7.673665593564816,10.006185995410078,9.082130854260884,2514,16,31.25,0.844,-8.07,-2.407300000000001
中流动性－低波动,CBNK,25.44232878650285,1526335.97240448,7.7246758625291845,13.705582589102283,8.100283442373058,1961,12,50.0,4.903,-2.97,38.356100000000005
中流动性－低波动,CCAP,26.316262082651686,2659846.997356415,-1.1627916895559753,-18.026702032797903,-3.7665998486409835,1622,6,0.0,0.0,-5.51,-6.980599999999992
中流动性－低波动,CCBG,24.786287193663945,2772232.431411743,6.065714186777327,10.754341892170327,6.5666751151061575,2514,12,25.0,0.492,-10.86,-8.215400000000006
中流动性－低波动,CCNE,26.22481259788928,3580114.9446487427,6.560947202620571,13.401724806192995,6.968731669265704,2514,7,57.14,2.362,-2.98,5.542999999999987
中流动性－低波动,CENT,29.307902066881823,2385276.5087127686,0.9958321031420692,15.860789897740979,6.134430056086715,2514,10,20.0,0.712,-7.25,-4.2182999999999975
中流动性－低波动,CEPO,33.009302115355496,722423.9854812622,0.028224453124314763,0.4060455206125191,0.8339479425572671,382,0,,,,0.0
中流动性－低波动,CFBK,24.302853312149157,839470.0036048889,10.399996439615888,12.423625122721639,11.18346883659951,2514,15,0.0,0.0,-30.04,-31.438599999999994
中流动性－低波动,CFFN,25.53952060823745,5397799.470734596,6.683167907820287,12.679735661428925,6.704297073820031,2514,9,55.56,3.388,-3.65,15.008600000000015
中流动性－低波动,CGBD,23.57082962223947,6583104.443788528,-4.5662101251995875,-11.8143504399698,-3.663552281239535,2285,9,44.44,0.667,-4.79,-2.980499999999997
中流动性－低波动,CHMG,29.494863063381388,495218.49784851074,7.0170433167279,14.262066426119402,6.635099646388665,2514,13,23.08,0.846,-10.46,-2.8614999999999946
中流动性－低波动,CIVB,25.327016077681343,1884464.0177726746,6.182494688371554,15.988609916086748,7.2683641289263745,2514,10,30.0,1.523,-8.04,7.050400000000012
中流动性－低波动,CLAR,48.69082814507102,483691.51121377945,9.584662662859689,25.182483752513505,12.540194862841414,2514,15,33.33,0.896,-9.22,-1.8372999999999973
中流动性－低波动,CLBK,28.199101182409493,2678988.949537277,16.924609453002336,29.822610242419344,14.46669353771517,2070,8,12.5,0.033,-7.79,-9.634900000000002
中流动性－低波动,CNOB,28.503481129327373,7917669.947910309,3.020029334962504,19.350232174240546,6.527392177633984,2514,17,29.41,1.847,-10.36,15.067699999999995
中流动性－低波动,CNXN,26.002460528249284,4653186.03515625,11.903077174726118,21.923738325771282,11.922425513515854,2514,17,47.06,0.962,-10.81,-0.7187000000000054
中流动性－低波动,COFS,28.215917224406706,2359170.054912567,6.463757175074902,12.72425207696639,5.474214829108881,2514,12,0.0,0.0,-30.38,-31.7879
中流动性－低波动,CRCT,41.19210207413565,2476527.8930187225,3.8116608708500532,-0.21551190371589257,7.352363352215852,1333,5,0.0,0.0,-8.16,-9.999999999999998
中流动性－低波动,CSQ,15.58388706936473,4272934.492492676,-1.55945266903319,4.500780355236533,-0.6384676416330781,2514,2,50.0,13.587,0.0,0.6520000000000081
中流动性－低波动,CWCO,29.285508938820715,2854719.8902130127,-2.408830137359741,-12.977327929785897,-2.037827736110065,2514,12,16.67,0.129,-21.33,-20.282
中流动性－低波动,CZFS,35.455251618181116,489709.50622558594,8.32843398816725,6.726586204467089,8.805215566854985,2514,8,12.5,0.96,-8.78,-0.6152000000000046
中流动性－低波动,CZNC,24.314628096689052,864695.9924697876,7.409114791844451,0.6902495483418258,6.557826592137972,2514,11,9.09,0.089,-11.87,-10.933099999999996
中流动性－低波动,DAKT,46.591966119262004,7774514.689922333,-7.8998042946397895,-0.7784100413440354,-4.259257160209451,2514,8,37.5,1.247,-5.75,5.4705
中流动性－低波动,DCTH,48.13710635304529,5256413.413715363,9.580845846332142,14.477219838983292,8.347222353432326,2062,9,33.33,7.92,-4.25,99.20119999999999
中流动性－低波动,DGICA,24.305736127842877,2106161.457157135,6.975410687935613,7.528732727943788,5.349094396664622,2514,6,33.33,1.917,-2.94,5.6745000000000045
中流动性－低波动,DYNC,24.000732560354994,1492487.9862308502,-0.2777753003831207,0.0,-0.1149986659403246,401,1,100.0,,0.0,0.09290000000001797
中流动性－低波动,EBMT,22.716984900096556,707412.4937057495,1.3967686466849427,6.706472456466983,1.238568817382668,2514,13,23.08,1.225,-11.6,4.002099999999986
中流动性－低波动,EFSI,23.98358835542725,492827.99377441406,1.413512527222216,8.205529107398846,4.989290720625816,2514,4,25.0,0.008,-8.96,-8.89540000000001
中流动性－低波动,EGBN,44.85239169060353,7825557.080554962,-0.760873148256469,1.8973223393035754,1.4219040403028682,2514,11,27.27,0.904,-13.87,-2.0623999999999976
中流动性－低波动,ESEA,44.12632505912412,2712021.976661682,0.9183744851687825,1.0656983312899104,0.7339377916892209,2514,11,18.18,0.73,-13.7,-4.627399999999993
中流动性－低波动,ESQ,31.61397503046014,8149509.951400757,8.570424963932922,12.115698925805729,8.902031656327525,2276,9,44.44,2.705,-6.1,20.681700000000003
中流动性－低波动,FBIZ,25.36125378536535,1618714.0035629272,8.882991021047282,14.7197423137714,10.071264907372068,2514,16,18.75,0.92,-14.86,-2.180599999999999
中流动性－低波动,FBLA,14.559648228814694,1127030.0030708313,5.659079789172816,9.591983729237864,5.692630991354819,433,0,,,,0.0
中流动性－低波动,FDUS,23.684193406495755,4440540.846061707,10.953679493715862,8.297879981908585,7.284380035313509,2514,8,25.0,1.204,-2.25,1.4515999999999973
中流动性－低波动,FISI,26.26190548535614,3726316.5088653564,5.246250140396369,15.071705595112906,6.062730542078909,2514,9,44.44,2.847,-2.33,12.792000000000003
中流动性－低波动,FMAO,34.930540845027025,731070.4960823059,5.998611418457611,14.280372690931653,6.546119974796172,2514,11,27.27,1.658,-6.12,9.781399999999984
中流动性－低波动,FMBH,24.548210337935245,3612850.0366210938,7.348449382977296,14.996491387525923,7.810630973538424,2514,9,33.33,1.586,-5.99,5.78479999999999
中流动性－低波动,FMNB,24.82656648424075,3496834.5303058624,3.5360678066469253,5.172415683064435,2.577039921463453,2514,11,27.27,2.111,-5.18,11.549100000000001
中流动性－低波动,FNLC,27.960240709004953,481087.4937057495,13.594467659170228,20.66432818613748,10.8669481864907,2514,13,7.69,0.198,-15.4,-16.91959999999999
中流动性－低波动,FNWD,28.06613908032935,401141.99981689453,6.142153767674774,8.880884854061799,7.069100789876548,2514,5,20.0,0.334,-4.65,-4.5076
中流动性－低波动,FRAF,30.71763122580171,1348350.4934310913,1.8388951246307128,11.016503489158902,4.7374565859947815,2514,6,33.33,1.032,-3.97,0.189499999999998
中流动性－低波动,FRBA,25.00210053191138,873822.9753494263,7.13857545657659,7.525586719250232,9.307681355659803,2514,13,46.15,2.968,-4.75,20.645000000000003
中流动性－低波动,FRPH,26.385281103979647,1281518.9771652222,1.3069198240511115,11.923621123260485,2.2474903348899344,2514,12,25.0,0.349,-9.48,-10.053199999999995
中流动性－低波动,FRST,29.808783650604042,1238055.4744243622,4.595469559301857,16.510454078931105,6.765326795079307,2514,11,54.55,3.173,-4.7,20.247700000000002
中流动性－低波动,FSBC,25.64447319274465,2506821.0260391235,8.780928315570936,20.340235997705534,9.437992762450008,1307,9,11.11,0.013,-13.03,-14.571900000000005
中流动性－低波动,FSBW,27.841752861099817,491360.0130081177,5.612857351088407,6.352650136435312,5.377782417574117,2514,9,55.56,4.101,-3.15,24.806100000000008
中流动性－低波动,FSTR,41.313657157719334,816077.0057678223,-2.6920395528066465,40.234116522162154,0.6543870569231114,2514,14,21.43,4.155,-12.64,57.36629999999998
中流动性－低波动,FSUN,36.111679424546026,5441980.5112838745,-2.1000230737016623,-7.154086879330713,-2.533897942933805,992,8,50.0,3.462,-2.58,19.2291
中流动性－低波动,FVCB,24.989347077549866,700726.2503147125,7.1557462063200905,13.286714643417952,7.819645398735386,2514,13,30.77,1.097,-12.43,1.769899999999991
中流动性－低波动,FXNC,23.21295378403613,821981.9940567017,0.5108978726566793,4.055005619818353,2.645620866903231,2514,13,30.77,2.397,-6.91,18.018500000000003
中流动性－低波动,GABC,22.684333196409185,4927725.021743774,7.9573191438018664,12.430552863535116,7.726975218265908,2514,10,30.0,0.991,-3.97,-0.07819999999999494
中流动性－低波动,GASS,33.00038587063225,901398.0201244354,2.895051534650639,-6.673967039806506,-6.85536116252351,2514,8,0.0,0.0,-13.52,-15.245200000000004
中流动性－低波动,GBFH,39.3562894739129,1621045.545387268,3.9567131835267944,3.432033921028199,3.2420135144907603,508,1,0.0,0.0,0.0,-2.2626000000000035
中流动性－低波动,GCMG,33.44329791147646,6100080.100250244,7.053937048473791,18.894001520605052,9.845191741589998,1871,6,50.0,0.383,-5.21,-4.9099
中流动性－低波动,GECC,42.88040086794526,522609.4921827316,-2.376593100366553,-2.732233602620393,-6.586195116743731,2436,5,20.0,0.665,-5.99,-2.2594000000000003
中流动性－低波动,GLAD,26.131662420797348,3450204.9713134766,6.527550981774266,5.4555123539723915,3.021835160571218,2514,8,25.0,0.474,-6.92,-4.777000000000009
中流动性－低波动,GLIBA,41.07819641876872,1655646.0001945496,5.092811438208944,-38.116592671376445,-4.59977734572986,256,0,,,,0.0
中流动性－低波动,GLRE,25.526109981688748,1993815.0104999542,6.2227754759826,-8.66774100022829,3.2980315553812645,2514,9,11.11,0.517,-10.76,-6.412099999999987
中流动性－低波动,GSBC,26.579272762133048,3621152.9384613037,5.415595394407191,16.930666678219453,5.885472787384849,2514,13,7.69,0.397,-13.1,-10.155499999999995
中流动性－低波动,GWRS,33.95393245074085,598463.5038852692,-0.2820871720180973,-3.5470635027404107,-0.14406150154895325,2514,9,0.0,0.0,-15.36,-15.461000000000002
中流动性－低波动,HAFC,33.02325939950432,5732905.037403107,4.54983026368958,10.348330757090341,5.0885703967901375,2514,10,30.0,3.383,-5.14,31.255999999999993
中流动性－低波动,HBCP,25.91072591202737,2271525.959587097,4.571513028215879,9.963507696210883,4.485753414217708,2514,8,25.0,1.287,-9.35,3.5162000000000138
中流动性－低波动,HBNC,27.700318687461294,5527612.062454224,4.963800811264196,15.669516350706104,6.382975107996747,2514,11,27.27,0.435,-7.14,-6.25110000000001
中流动性－低波动,HBT,26.82423032758659,1014498.503780365,8.151819415500228,17.6238325191844,9.451873828526969,1699,7,57.14,1.151,-3.81,0.9058999999999928
中流动性－低波动,HCKT,50.622949619075044,4283177.977132797,-0.5769179629148913,-25.342961243365437,-2.541093510389558,2514,9,0.0,0.0,-17.33,-18.985799999999998
中流动性－低波动,HDSN,47.94388077521884,2339105.98115921,4.931972044367905,-0.48386667571118647,10.434939275756783,2514,10,0.0,0.0,-23.47,-25.0038
中流动性－低波动,HFWA,29.24700627821703,5517470.358371735,9.312322257754246,11.631310488031499,8.088965538058046,2514,11,18.18,3.248,-7.2,27.8853
中流动性－低波动,HRZN,42.945989954354495,4011508.919787407,10.426542158678087,12.289150369273028,5.329774121842745,2514,6,33.33,0.676,-2.18,-2.18799999999999
中流动性－低波动,HSTM,30.576018172024956,5098492.067146301,11.07644391650988,32.52675591235923,10.554712451997549,2514,6,0.0,0.0,-6.79,-7.043999999999995
中流动性－低波动,HTLD,40.80144118432412,5380744.59438324,6.578952843115227,32.90155824454744,4.621285356953986,2514,8,25.0,0.197,-7.42,-9.269099999999996
中流动性－低波动,HURC,39.3599042073182,395551.491355896,-0.545458360151807,32.44551183098767,9.742392159470036,2514,8,0.0,0.0,-17.46,-18.278899999999997
中流动性－低波动,IBCP,24.540134442068084,4153336.487388611,6.12065983697645,8.26642489147169,4.612607579315453,2514,20,25.0,2.388,-6.64,30.311500000000002
中流动性－低波动,IEP,28.150741086349353,6136359.970378876,2.7434816229312986,-6.840798424681848,-0.16262217841453985,2514,9,22.22,0.733,-4.27,-2.066900000000005
中流动性－低波动,III,39.61239820309947,1118609.479522705,-0.4987585586913923,-6.338032977429265,-4.891304764794713,2514,14,28.57,1.698,-7.02,10.975000000000001
中流动性－低波动,IIIV,39.79186020480456,6707018.990135193,4.490410713179038,-7.171673777546372,1.7310442426443196,2028,7,14.29,0.144,-7.33,-9.180499999999991
中流动性－低波动,IMMR,40.53300259799356,2790549.955534935,-0.5988018395350125,3.7499963678420123,1.4887031638622927,2514,13,7.69,0.526,-11.48,-10.30049999999999
中流动性－低波动,INBK,41.89194220457259,1065755.5161476135,3.6462319692486256,15.321533126332088,4.7991062257845,2514,11,0.0,0.0,-17.18,-17.339500000000008
中流动性－低波动,INGN,45.81609532570549,1434057.972574234,2.4961049619036224,-8.111886936642742,0.6773143833832096,2514,11,27.27,2.421,-10.65,29.12620000000001
中流动性－低波动,INSE,48.04983976017121,836530.4659366608,-18.50000023841858,-6.1870480595608734,-14.350271050516383,2514,12,8.33,0.405,-18.39,-12.020900000000001
中流动性－低波动,IRMD,34.9780139297336,6658995.948791504,5.238613873020048,7.643664784004511,4.6618351631077415,2514,16,6.25,0.118,-21.09,-19.7793
中流动性－低波动,ISBA,44.237107689958584,823937.4990463257,-2.6792403727633807,-15.543597636415251,-4.21755411812893,2514,10,20.0,0.759,-15.62,-4.632800000000003
中流动性－低波动,ISTR,24.04318500699922,2009543.9800262451,0.10053849360622813,5.065073931059572,3.05757389789838,2514,10,30.0,1.578,-13.17,8.624699999999997
中流动性－低波动,ITIC,30.47836173557731,5541288.122558594,11.935906709142618,22.121352440397924,13.581740389469843,2514,11,36.36,1.399,-2.54,2.915000000000001
中流动性－低波动,ITRN,33.357426424517506,4689334.480857849,-14.88776378582941,0.3420386030887457,-8.401309351561926,2514,15,26.67,0.68,-8.82,-5.294500000000002
中流动性－低波动,JAKK,43.82841206925547,1526496.4534759521,9.390519004641273,6.552329754244757,7.974900507745342,2514,7,0.0,0.0,-13.02,-14.760799999999996
中流动性－低波动,JBSS,31.707686528050743,5098648.122406006,1.8323940138386785,-1.3407843452975743,-0.5732624993177726,2514,7,57.14,2.892,-2.38,8.660200000000007
中流动性－低波动,JCAP,35.83245607227072,3759617.516899109,12.68743220057651,-4.121679488860497,9.227918928889256,266,3,0.0,0.0,-4.24,-6.154199999999999
中流动性－低波动,JMSB,30.19654216491369,428093.497467041,4.082594373706261,4.4256146148165865,3.1671109307139345,2357,9,22.22,0.263,-12.44,-10.548799999999991
中流动性－低波动,JOUT,38.00666803246129,2349319.052505493,-0.5590159770288095,-11.31352129098422,2.6113196930711347,2514,17,23.53,0.522,-15.69,-13.404500000000008
中流动性－低波动,JRVR,48.316259992407645,1333261.992263794,16.20253410577732,-26.55999755859375,9.19472172226008,2514,8,0.0,0.0,-10.76,-13.72549999999999
中流动性－低波动,JYNT,36.39123793374057,594156.0194015503,-4.603857581914905,3.124994136117354,0.7508236607576935,2514,11,18.18,4.232,-9.0,59.98030000000001
中流动性－低波动,KARO,42.25835680340898,2253755.974006653,32.48097851016241,25.07980838528625,24.91232509655812,1329,6,16.67,1.267,-7.07,2.384300000000006
中流动性－低波动,KE,49.77418456011914,4348988.26675415,-5.256916853016391,-12.262080596232162,-4.926982277294901,2514,9,33.33,1.247,-8.47,3.2958000000000043
中流动性－低波动,KELYA,42.63430631112109,3943063.409280777,34.85915631889427,60.251035798997,30.192396904922592,2514,5,20.0,0.261,-4.29,-5.458099999999999
中流动性－低波动,KIDS,47.06695986787367,2679588.0443573,1.8282951669890135,17.379347388522937,3.50790409007089,2200,7,14.29,1.0,-12.22,-0.0022999999999995246
中流动性－低波动,KINS,40.2804600165763,2025460.9996795654,23.630770169771644,17.211206931087062,18.77945101714722,2514,7,0.0,0.0,-9.65,-11.457999999999991
中流动性－低波动,KMDA,33.65567258174085,387309.99994277954,-3.556768181667258,-15.669850714599832,-6.461454377093823,2514,14,0.0,0.0,-24.38,-25.894499999999997
中流动性－低波动,KRMD,50.82228574848381,477017.0121192932,5.384616231071848,0.0,-0.36846374225646406,2514,15,6.67,1.349,-23.33,15.541099999999997
中流动性－低波动,KRNT,50.40546336189842,4213011.0013484955,-10.352032139962075,-5.858398605149739,-4.810477977730521,2514,8,0.0,0.0,-14.61,-16.31809999999999
中流动性－低波动,KRNY,28.309821977913657,2522058.471274376,12.160563169999827,20.711564652394188,10.030113431827981,2514,12,25.0,1.036,-8.49,0.4829000000000194
中流动性－低波动,KROS,49.25140176466306,5250498.38142395,-0.09388991141483505,-6.993000580457565,-2.567667770983406,1576,5,0.0,0.0,-6.69,-8.553999999999995
中流动性－低波动,KRT,37.74320005985699,2192411.9968414307,25.9173558763236,34.166963619154785,26.071558659944195,1320,3,33.33,4.542,-2.05,15.660300000000005
中流动性－低波动,LAND,29.202282371220655,4838273.031902313,1.0970007933337023,-13.3168338240507,-3.301337406399829,2514,11,18.18,2.042,-5.81,11.128399999999994
中流动性－低波动,LBRDA,50.89354153154996,6861478.926277161,4.468516093140584,-45.39985781951178,-5.106883393477979,2514,11,27.27,1.527,-5.92,6.442800000000015
中流动性－低波动,LEGH,36.03850028333776,1950237.545967102,7.160003662109382,23.91304290290335,9.526655657614036,1906,9,0.0,0.0,-12.48,-14.235200000000003
